7.590737342834473,546.3413696289062,290.8926696777344,5.434114456176758,21.778133392333984,47.476043701171875,188.98648071289062,111.93563842773438,186.93934631347656,-137.97280883789062,169.2867431640625,153.54989624023438,125.59632873535156,150.83071899414062,-53.703948974609375,86.81050872802734,144.375732421875,20.28901481628418,172.3278350830078,195.24984741210938,205.8003387451172,68.02335357666016,149.79525756835938,-9.383037567138672,189.92359924316406,208.64085388183594,211.1276397705078,214.0325927734375,175.58529663085938
35.86617660522461,676.5580444335938,332.7259826660156,-5.6603851318359375,93.64191436767578,119.41455841064453,529.1304931640625,405.65264892578125,439.44189453125,-61.13851547241211,502.97216796875,499.2543029785156,354.1808166503906,393.9777526855469,168.05072021484375,305.3332824707031,364.7325439453125,298.5683288574219,300.8526306152344,487.9317626953125,519.0654296875,414.8080749511719,475.4758605957031,42.789180755615234,472.5133056640625,530.0137939453125,577.0567016601562,562.4716796875,482.173583984375
55.97639083862305,520.566162109375,245.66563415527344,6.8321380615234375,104.23397064208984,89.17595672607422,777.8331909179688,756.9743041992188,670.1038818359375,567.380859375,815.0655517578125,802.3096313476562,709.3485107421875,582.8433227539062,689.7677612304688,677.9779663085938,686.2500610351562,764.1937866210938,493.9736328125,757.8257446289062,787.3323364257812,819.6941528320312,813.5980224609375,608.3551025390625,708.7413330078125,808.7323608398438,838.2717895507812,836.9351806640625,769.8098754882812
75.7994613647461,374.3019714355469,271.8111572265625,8.74740982055664,79.94412994384766,75.52875518798828,716.2626953125,688.1851196289062,609.0360107421875,547.5051879882812,735.561767578125,707.116943359375,643.8125610351562,579.0142822265625,684.8180541992188,633.5986938476562,673.595703125,732.7092895507812,455.8247375488281,698.1561889648438,732.4385986328125,746.82373046875,744.2914428710938,644.9539184570312,637.1972045898438,734.1184692382812,751.6995239257812,738.8388061523438,702.177734375
104.7476577758789,428.7266540527344,262.4204406738281,12.509445190429688,58.677547454833984,68.8503189086914,713.5501098632812,721.3352661132812,628.4461669921875,566.8555297851562,740.46044921875,724.1014404296875,688.3716430664062,478.6591796875,619.3247680664062,651.887939453125,691.3502807617188,680.0548095703125,514.6531982421875,718.15869140625,736.0097045898438,745.9751586914062,746.1380615234375,676.4959106445312,653.6622924804688,752.5670166015625,765.5802612304688,756.5704956054688,716.69189453125
84.1247329711914,464.4041442871094,277.4192199707031,9.444461822509766,46.067054748535156,51.78881072998047,690.1016845703125,690.3058471679688,610.0146484375,546.4610595703125,716.64697265625,704.3452758789062,669.2452392578125,476.806640625,592.7466430664062,632.3291015625,660.8455810546875,659.4038696289062,515.9402465820312,689.6652221679688,707.9589233398438,723.2064819335938,716.1083984375,658.494384765625,630.5392456054688,726.4379272460938,744.8805541992188,735.3641357421875,687.1874389648438
79.57340240478516,477.39056396484375,247.76365661621094,10.279586791992188,47.0512580871582,54.89390182495117,659.5938110351562,658.3955078125,581.0122680664062,526.8547973632812,685.5068359375,672.6686401367188,638.1011352539062,458.3457336425781,562.5331420898438,601.0057373046875,630.3665161132812,630.3428955078125,476.4107666015625,658.7783813476562,676.637939453125,692.8104858398438,685.4732055664062,629.5823364257812,605.15673828125,694.8386840820312,711.4161987304688,704.712158203125,658.7335815429688
95.00572967529297,720.4737548828125,257.8985595703125,-0.8111078143119812,51.38542175292969,72.11652374267578,674.6836547851562,669.8328247070312,591.5589599609375,575.6395263671875,705.71044921875,680.1124267578125,653.2755126953125,464.6730041503906,556.207275390625,624.1118774414062,654.6670532226562,624.9676513671875,476.1882019042969,673.7826538085938,700.91845703125,707.8642578125,699.7380981445312,622.822509765625,620.74365234375,712.3670654296875,719.9331665039062,717.7356567382812,675.4802856445312
99.55296325683594,465.7115783691406,212.86978149414062,11.261894226074219,101.24097442626953,91.58324432373047,626.8922119140625,626.5740966796875,582.8101806640625,549.7179565429688,680.0828247070312,653.6295776367188,595.5297241210938,549.630126953125,571.205810546875,567.9107055664062,618.1212158203125,701.5530395507812,393.23004150390625,663.0315551757812,664.8660888671875,655.3190307617188,706.06298828125,540.4424438476562,600.3674926757812,673.2161865234375,681.4207153320312,681.5332641601562,644.2023315429688
111.25504302978516,641.6412963867188,314.8354187011719,-7.177101135253906,70.96240997314453,77.6406021118164,731.8013916015625,713.8952026367188,648.8142700195312,602.4791870117188,772.5487060546875,745.5205078125,671.0762329101562,653.7822265625,653.17724609375,664.1723022460938,715.7562866210938,774.8444213867188,514.56494140625,738.9993286132812,768.2166748046875,776.0017700195312,781.5000610351562,631.9328002929688,666.38427734375,769.8079833984375,780.1526489257812,778.0593872070312,732.6661376953125
